primary_id,paxdb_ppm
Q86UW7,0.241
P58397,0.241
O43829,0.241
Q9P0K1,0.241
Q3SXY8,0.24
P0CG12,0.24
Q7Z3B0,0.24
Q53HC0,0.24
A6NGK3,0.24
Q8TAF8,0.24
Q9BVN2,0.24
K7ELM3,0.24
Q96T17,0.24
Q6ZN01,0.239
X6REH9,0.239
Q96MX3,0.239
Q03468,0.239
Q9NYT0,0.239
Q96HB5,0.239
Q8IYW5,0.238
O94777,0.238
Q01740,0.238
Q9UKF2,0.238
Q8WVX3,0.238
Q969R8,0.238
Q4KWH8,0.238
Q9H4H8,0.238
P54277,0.238
Q969R5,0.238
Q96NU7,0.238
Q6NVV3,0.238
Q9BT67,0.237
A0A1W2PPV1,0.237
Q9Y5S8,0.237
Q7Z6J0,0.237
O75888,0.237
Q9HAZ1,0.237
P50607,0.237
P35548,0.237
Q7L590,0.236
Q15543,0.236
Q8WYP3,0.236
P49281,0.236
Q96T25,0.236
Q8IZJ1,0.236
Q6H9L7,0.236
Q9H0K6,0.236
P98077,0.236
P05981,0.236
P19419,0.235
Q9UKJ1,0.235
Q14CN2,0.235
Q96PC3,0.234
Q9H4M7,0.234
Q86WK9,0.234
P52429,0.234
Q8NEG4,0.234
Q17R60,0.234
Q16384,0.234
P35503,0.234
Q6ZRQ5,0.234
Q16832,0.233
Q7Z7A1,0.233
Q9HAW7,0.233
Q05513,0.233
A0A087WX45,0.233
Q96PZ2,0.233
Q9BTV7,0.233
Q8NFZ3,0.233
P16050,0.233
Q53H76,0.232
Q99551,0.232
Q8NA29,0.232
Q9UBS5,0.232
Q15375,0.232
P49190,0.232
O00212,0.232
Q9H9D4,0.231
Q9HB55,0.231
Q49MG5,0.231
Q8NDB6,0.231
O95835,0.231
P57086,0.231
Q9UBM1,0.231
Q9UL52,0.231
Q504Q3,0.231
Q9UIL8,0.231
Q16696,0.23
Q02575,0.23
O43194,0.23
Q9H694,0.23
A0A499FIM1,0.23
Q6UW15,0.23
Q5TAX3,0.23
Q6ZVF9,0.23
Q8WVV5,0.229
Q5T0B9,0.229
P20941,0.229
Q16649,0.229
Q8NGV6,0.229
Q96FX8,0.229
Q9UHG0,0.229
Q8IYH5,0.228
Q6NSJ2,0.228
Q5TGY1,0.228
Q96DR7,0.228
Q9H2F5,0.228
Q8N1I0,0.228
P15516,0.228
Q5JQC4,0.228
P03923,0.227
Q9P2D1,0.227
Q9NV29,0.227
Q96HD9,0.227
Q9NT22,0.227
Q9H2F3,0.226
Q3MII6,0.226
Q8N1A6,0.226
Q8WV07,0.226
Q9HBW0,0.226
P31260,0.226
Q5THJ4,0.226
O14836,0.225
A0A087WY96,0.225
O75626,0.225
Q8IWE5,0.225
Q13342,0.225
Q86T26,0.225
Q9NZ72,0.225
Q3KR37,0.225
O76064,0.224
Q9BPW5,0.224
A8MVS5,0.224
Q6P1R3,0.224
Q6IEG0,0.224
Q14147,0.224
Q9UQB9,0.224
A4D2B0,0.224
Q96RL6,0.224
P13196,0.224
Q96CQ1,0.224
Q00G26,0.223
Q9NYD6,0.223
Q14576,0.223
Q9BQ90,0.223
G5EA39,0.223
Q9NY26,0.223
Q9UKR0,0.223
P01242,0.223
Q9UNA4,0.223
P17405,0.222
Q7L1W4,0.222
Q14582,0.222
P07306,0.222
P49918,0.222
Q96J88,0.222
A0AVF1,0.222
P68543,0.222
Q2TAZ0,0.222
O95807,0.222
Q9UHA2,0.222
Q8N8I0,0.221
Q5TBE3,0.221
Q8IZ52,0.221
Q9UK23,0.221
Q02962,0.221
Q9NZH8,0.221
Q15049,0.221
A2RU67,0.221
Q9NQV6,0.221
Q53RE8,0.22
Q9UGP5,0.22
O60449,0.22
Q17RY6,0.22
Q16385,0.22
Q4AE62,0.22
Q9UJW2,0.22
C9JC87,0.22
Q8NHS1,0.22
Q9UPZ3,0.22
Q96Q83,0.219
Q13470,0.219
P51795,0.219
Q14242,0.219
Q9H0K1,0.219
Q9Y6B7,0.219
Q9NZC4,0.219
Q9NQ89,0.218
Q8NFA0,0.218
Q5T4F4,0.218
O95600,0.218
A8MV81,0.218
Q5VXT5,0.218
Q96C55,0.218
P51993,0.218
Q9NUU6,0.218
Q6ZPD9,0.218
P11308,0.217
Q9H967,0.217
Q9NZQ9,0.217
Q6P0N0,0.217
Q9H7P9,0.217
O43766,0.217
Q8N5B7,0.217
P51797,0.217
Q9UM82,0.217
Q9UEG4,0.217
Q8WUY9,0.217
Q6ZU65,0.217
Q8IWQ3,0.217
Q8TEQ8,0.217
Q8IXK2,0.217
Q9BWD3,0.216
P32247,0.216
P21675,0.216
Q9BSJ5,0.216
Q14765,0.216
P49336,0.216
P56559,0.216
Q9NWQ9,0.216
P10635,0.216
Q8NBP0,0.216
Q9Y603,0.216
Q9BVX2,0.215
Q8NCR9,0.215
Q6UWW0,0.215
Q8TE69,0.215
Q9UGC7,0.215
Q86XP1,0.215
Q8N5W9,0.215
O15417,0.215
Q14469,0.215
Q9NRH2,0.215
Q13145,0.215
Q14050,0.215
P10600,0.215
P01270,0.215
Q9HBM0,0.215
Q9ULJ7,0.215
O96006,0.215
Q6ZNL6,0.215
Q6PI47,0.215
Q92562,0.215
Q8N4J0,0.214
Q9Y5Z7,0.214
P61587,0.214
Q16827,0.214
Q92185,0.214
A0A0U1RRJ0,0.214
Q8IWT1,0.214
P46695,0.214
Q15072,0.214
Q9P0S2,0.214
Q06643,0.214
Q8TAP4,0.214
Q92830,0.214
Q9BYU1,0.213
Q13829,0.213
Q6U841,0.213
Q8IXZ3,0.213
Q1EHB4,0.213
Q9H2L5,0.213
A2AJT9,0.213
Q659A1,0.213
P14920,0.213
Q05952,0.212
Q8TCY9,0.212
O15534,0.212
Q9H347,0.212
Q9BSG5,0.212
Q96DE9,0.212
Q3MIT2,0.212
Q5VVJ2,0.212
Q53EU6,0.212
Q9BQ66,0.212
Q96N06,0.212
Q99542,0.211
Q96EN8,0.211
Q9BYR2,0.211
Q6NTE8,0.211
O43903,0.211
Q13087,0.211
O75716,0.211
Q16842,0.211
Q8NHV9,0.211
Q8WVE0,0.211
Q96PX8,0.21
Q9Y2G9,0.21
Q9H7X3,0.21
Q8N264,0.21
Q8N554,0.21
Q07325,0.21
Q9NZV1,0.21
P54826,0.21
Q9Y2K1,0.21
Q9NUP7,0.209
P41235,0.209
Q86VW2,0.209
Q92908,0.209
Q9BSI4,0.209
Q6P2P2,0.209
Q14686,0.209
Q93073,0.209
Q9HC78,0.208
Q9HBU9,0.208
A0A5F9ZHB4,0.208
Q9BXM9,0.208
Q8NCK3,0.208
Q8WUY3,0.208
P48380,0.207
Q92698,0.207
P25391,0.207
Q96FZ5,0.207
Q99954,0.207
Q53FP2,0.207
Q96G01,0.207
Q8TEV9,0.207
O75147,0.207
Q86Z02,0.207
P51671,0.207
P19438,0.206
Q9UQ49,0.206
Q66K89,0.206
A0A087X266,0.206
Q8N3Y1,0.206
Q9UPY5,0.206
A0A087WYG2,0.206
O15519,0.205
Q9UJD0,0.205
P15260,0.205
O43692,0.205
Q96NR8,0.205
Q9P0K8,0.205
Q12816,0.205
P0DN86,0.205
Q3B7T1,0.205
Q86VX9,0.205
A8MUX0,0.205
P16118,0.205
Q9H1A3,0.205
A0A7I2PHE7,0.205
Q9UIA0,0.204
Q6ZNA4,0.204
Q13351,0.204
Q9Y2I7,0.204
Q92833,0.204
Q7RTN6,0.204
P22303,0.204
O14678,0.204
P26045,0.204
P01100,0.204
Q8NCP5,0.204
Q6UVY6,0.203
Q16584,0.203
Q6P4F7,0.203
Q8NA72,0.203
Q6ZQX7,0.203
Q9BU19,0.203
Q8N720,0.203
P06850,0.203
P11686,0.203
Q8NAP3,0.203
Q8NGP2,0.203
A0A8J8ZEH8,0.203
Q9NPI5,0.203
Q9NZU7,0.203
Q8N2Z9,0.203
Q2TAC2,0.202
P57075,0.202
P01185,0.202
A0A087WXU7,0.202
Q13319,0.202
Q3YBR2,0.201
B8ZZ84,0.201
P12272,0.201
Q9NRJ3,0.201
P48165,0.201
Q9H3Y6,0.201
Q53F39,0.2
Q16619,0.2
Q16586,0.2
Q5XKK7,0.2
Q6ZN04,0.2
Q15040,0.2
Q7Z4L5,0.2
Q6ZT07,0.2
Q9UBV7,0.2
Q9UQ84,0.2
Q9NSB8,0.2
P51957,0.199
Q8NEZ4,0.199
Q99583,0.199
P35504,0.198
Q5VWN6,0.198
H0YL77,0.198
Q9H582,0.198
Q9BWW7,0.198
Q96E52,0.198
Q9NQ87,0.198
P12314,0.198
Q969U6,0.198
Q7RTT5,0.198
Q8IY47,0.198
Q8N4C6,0.198
P26374,0.198
P48060,0.197
Q14721,0.197
Q96HJ5,0.197
Q8NHH1,0.197
Q86TA1,0.197
O14798,0.197
Q99698,0.197
Q9UMF0,0.197
O15304,0.197
P24347,0.197
Q96GE6,0.197
A0A804DNR1,0.197
P57103,0.197
O75164,0.197
O15079,0.196
Q5VWI1,0.196
K7ENP7,0.196
Q9H568,0.196
Q8NEB7,0.196
Q9Y250,0.196
P98169,0.195
Q96QK8,0.195
Q13571,0.195
O14633,0.195
Q9ULG6,0.195
Q15131,0.195
P18075,0.195
P49842,0.194
Q08477,0.194
Q9UNU6,0.194
Q5BKT4,0.194
Q04771,0.194
Q9BSK2,0.194
Q96GX8,0.194
C9J202,0.194
P43116,0.194
Q96HL8,0.194
P52824,0.194
Q13233,0.193
Q8N9Q2,0.193
Q5I7T1,0.193
Q9UPS6,0.193
Q8WU58,0.193
Q9H8M5,0.193
Q969F0,0.193
Q14093,0.193
Q96SD1,0.193
P13765,0.193
Q9HC57,0.193
Q8WUD6,0.193
Q6ZN28,0.192
Q9P0G3,0.192
P17010,0.192
P51816,0.192
Q6P3S6,0.192
Q6ZUX7,0.192
P26012,0.192
Q3L8U1,0.192
Q9H322,0.192
Q9H320,0.192
P23276,0.192
Q9BQK8,0.192
P28908,0.191
Q9UHL0,0.191
Q9NY47,0.191
P21217,0.191
Q5JR12,0.191
Q7L211,0.191
Q5VUJ6,0.191
Q9BUB4,0.191
A8MTY7,0.191
Q9C0A6,0.191
Q5T754,0.191
P53804,0.191
Q03395,0.191
Q9BZI1,0.19
P43629,0.19
Q8IV20,0.19
Q5XKR4,0.19
A0A0B4J2F0,0.19
Q6PH85,0.19
Q07343,0.19
Q08AI8,0.19
O15360,0.19
A0A0A0MTM3,0.19
Q8TD43,0.189
P98168,0.189
Q8N146,0.189
Q86W74,0.189
Q9Y2G1,0.189
P35711,0.189
Q96HH6,0.189
Q5SRN2,0.189
O95057,0.189
Q8IXS8,0.188
P30203,0.188
Q8N137,0.188
Q96RI1,0.188
O75342,0.188
Q9HBI6,0.188
Q13569,0.188
Q6ZRI8,0.188
O95238,0.188
O60513,0.188
P36956,0.188
Q9NP87,0.187
O95050,0.187
Q9BYN7,0.187
Q6UWM9,0.187
Q8N9R6,0.187
P18545,0.187
Q96RY7,0.187
Q99811,0.187
Q2MV58,0.187
Q9Y3P4,0.187
Q12946,0.187
P33261,0.186
P0C7M4,0.186
Q07890,0.186
Q06418,0.186
Q8WVD5,0.186
Q96KQ4,0.186
H3BPF8,0.186
P55064,0.186
O95503,0.186
P58012,0.186
Q9NRW4,0.186
Q6PIF6,0.186
Q9UKN7,0.185
Q96A59,0.185
O95405,0.185
A1IGU5,0.185
Q86V85,0.185
Q8TEY7,0.185
Q9HBD1,0.185
P55808,0.185
Q6ZNA5,0.185
Q6SJ96,0.184
O75056,0.184
P17948,0.184
P50221,0.184
O60447,0.184
Q13316,0.183
Q6NXT6,0.183
Q8N961,0.183
P58317,0.183
Q8NC24,0.183
Q9NR82,0.183
A6NKQ9,0.183
P78358,0.183
Q8TF40,0.183
Q9H116,0.183
Q86UP6,0.183
Q8TCX1,0.183
Q9C026,0.183
Q07837,0.183
Q13393,0.183
Q5IJ48,0.183
Q92564,0.183
B3KW44,0.183
Q5JU67,0.183
Q8N6C5,0.182
Q9Y2E4,0.182
P41182,0.182
Q9UM63,0.182
Q7L1I2,0.182
Q5BKX5,0.182
Q96AX9,0.182
E9PD12,0.182
Q8NHY2,0.182
Q96HA9,0.182
Q6UWB1,0.181
Q17R89,0.181
Q765I0,0.181
Q9BWQ8,0.181
Q9BY14,0.181
O15195,0.181
Q95460,0.18
P40198,0.18
Q86SQ7,0.18
Q86UD0,0.18
Q6IPU0,0.18
Q9UNQ0,0.18
Q9NPH6,0.18
Q9NZL6,0.18
Q9ULD9,0.18
Q8IWF2,0.18
Q9HCE3,0.18
Q9H8W3,0.18
Q86YC2,0.18
Q8TC17,0.18
P41221,0.18
Q15788,0.18
Q96N96,0.179
P43361,0.179
Q8N103,0.179
P32243,0.179
Q16654,0.179
Q8WZ33,0.179
O75077,0.179
O43520,0.179
Q5TCH4,0.179
Q11128,0.178
A6NI73,0.178
Q8NHQ8,0.178
Q8N4B5,0.178
Q5VYX0,0.178
Q9Y2G4,0.178
Q9Y4L5,0.178
Q5TBC7,0.178
P17947,0.178
Q7Z2X4,0.178
O60224,0.177
Q8WXK1,0.177
A0A8J8YUN0,0.177
Q8TD46,0.177
Q8TAL6,0.177
Q7Z5Q1,0.177
P12980,0.177
Q8NFL0,0.177
O60548,0.177
P35716,0.177
Q6P1M9,0.177
Q8N5Z0,0.177
Q8N118,0.177
Q9C0B9,0.177
Q3YBM2,0.176
P81408,0.176
O15440,0.176
Q9NWD8,0.176
Q16635,0.176
Q9BYT3,0.176
Q9BQF6,0.176
Q99963,0.176
Q08334,0.176
A6NEH6,0.176
Q8N148,0.176
P55055,0.176
P54284,0.175
Q9NSC7,0.175
P59923,0.175
O14717,0.175
Q8N0U4,0.175
P51689,0.175
Q9NW07,0.175
Q6PEV8,0.175
P40225,0.175
O14924,0.175
Q9NRM2,0.175
Q6P1S2,0.175
Q96N46,0.175
Q13797,0.175
Q86SR1,0.174
O60307,0.174
Q9BTV6,0.174
A0A7I2RN43,0.174
O95760,0.174
Q9UIF8,0.174
Q8NES3,0.174
Q9HBT8,0.174
P42081,0.174
P13056,0.174
Q9HCI7,0.174
Q96NL8,0.173
Q9NV79,0.173
Q96MC5,0.173
O95382,0.173
P51810,0.173
Q9Y5L2,0.173
O75509,0.173
Q9H6L4,0.173
Q92529,0.173
O15209,0.172
P11161,0.172
Q13127,0.172
Q5T3F8,0.172
Q5JR98,0.172
Q9Y2F5,0.172
Q9Y4X4,0.172
O60315,0.172
Q96EG1,0.172
P80075,0.172
Q9NP59,0.172
Q6ZMJ2,0.171
Q9NS00,0.171
Q9HCG7,0.171
Q8N302,0.171
Q96GR4,0.171
P56749,0.171
Q9NZI6,0.171
Q96QE2,0.171
Q86TY3,0.171
Q8IYB4,0.171
P42568,0.171
Q96MK3,0.171
Q66K79,0.17
Q9GZW8,0.17
Q9Y6T7,0.17
P19544,0.17
Q5T7P8,0.17
Q96NS5,0.17
Q06190,0.17
Q9Y5K1,0.17
P31639,0.17
Q15831,0.169
Q5GFL6,0.169
O00451,0.169
Q6NT52,0.169
Q99909,0.169
P61925,0.169
O94827,0.168
H7BXH9,0.168
O43638,0.168
Q8TED9,0.168
O43734,0.168
Q9NVR5,0.168
P16260,0.168
Q02410,0.168
P21817,0.168
Q02297,0.167
Q96CN4,0.167
O75711,0.167
P60369,0.167
V9GYH0,0.167
O95863,0.167
Q99750,0.167
Q6PIZ9,0.167
P48552,0.167
P55291,0.167
Q9UI32,0.167
H3BUI4,0.167
Q9HCS4,0.167
Q8N8D1,0.167
Q13099,0.166
Q6UX65,0.166
Q8N6W0,0.166
Q8TD08,0.166
Q96NL6,0.166
O14990,0.166
O75486,0.166
P17098,0.166
A6PVI3,0.166
P29120,0.166
Q86UL8,0.166
Q9BR77,0.166
Q16650,0.166
Q9ULD4,0.166
P55197,0.166
Q96S53,0.166
A0A0B4J1S7,0.166
Q02161,0.166
Q14164,0.165
Q9BSW7,0.165
Q9P2U7,0.165
Q9H329,0.165
A0A1W2PR82,0.165
Q99687,0.165
P20265,0.165
P43630,0.165
Q8WUE5,0.165
Q9NR80,0.165
Q9UEE5,0.165
V9GYQ6,0.165
Q9NQ76,0.165
Q9Y592,0.164
Q92824,0.164
Q32MQ0,0.164
Q96AY4,0.164
Q9ULL8,0.164
P07202,0.164
Q96BY7,0.164
Q9UBE8,0.164
Q9H6X4,0.164
Q9GZZ0,0.164
P49763,0.164
P37287,0.164
Q86UY5,0.164
Q8NGF0,0.164
Q96LL9,0.164
O75173,0.164
Q6ZNC4,0.163
Q6Q0C0,0.163
P55073,0.163
Q8N3J9,0.163
Q9Y6N6,0.163
Q8TAV3,0.163
Q9UPQ7,0.163
Q2VPB7,0.163
O43927,0.163
P47870,0.163
Q8WWR8,0.163
Q7Z628,0.163
P60673,0.163
Q9UF12,0.163
Q6ZSY5,0.163
Q13183,0.162
Q9UIK4,0.162
Q9H160,0.162
Q9NWQ4,0.162
O14503,0.162
Q7Z6G8,0.162
Q71F56,0.162
Q8TBP0,0.162
P54750,0.162
J3KNW5,0.162
Q96LC9,0.162
Q8N441,0.162
P41970,0.161
P78509,0.161
Q9UJT0,0.161
P54315,0.161
Q8NBR6,0.161
Q2TBC4,0.161
E5RFL4,0.161
Q92913,0.161
Q8IZU3,0.16
P09238,0.16
Q13352,0.16
Q9NSI6,0.16
O95935,0.16
O75752,0.16
Q09328,0.16
Q9BRQ3,0.16
O00338,0.16
Q96Q89,0.16
Q13794,0.16
Q17RW2,0.16
Q8NHW3,0.16
Q96LD1,0.16
Q6UX98,0.159
Q8N653,0.159
Q96MZ0,0.159
Q8N9E0,0.159
Q92543,0.159
Q5D1E8,0.159
Q5H8A4,0.159
Q8IZD2,0.159
P86397,0.159
Q9Y256,0.159
Q9Y242,0.159
Q3SYC2,0.159
Q9Y2I9,0.159
Q7RTV3,0.159
Q96EY9,0.159
O43374,0.159
Q8TC05,0.158
Q38SD2,0.158
P51826,0.158
Q96JM2,0.158
P0DN87,0.158
Q6P5Q4,0.158
Q6UB99,0.158
J3KT72,0.158
Q9NR71,0.158
Q9BVG8,0.158
Q86VZ2,0.158
Q9NT99,0.158
Q4VX76,0.158
Q9H305,0.158
Q6X4W1,0.158
Q96BD0,0.158
Q99865,0.158
Q96PX6,0.158
O00626,0.157
J3KNF6,0.157
P30531,0.157
O75473,0.157
Q8N4S0,0.157
A0AAG2T1P6,0.157
Q8WU20,0.157
O14939,0.157
O95936,0.157
Q8NEZ3,0.157
Q15561,0.157
J3KP37,0.157
O60353,0.157
Q7Z4F1,0.157
Q9H5I1,0.157
Q32M88,0.157
Q9H7U1,0.157
Q9Y5R6,0.157
Q6PJ61,0.157
Q15544,0.157
Q99728,0.157
Q9UHI7,0.156
Q96JA3,0.156
P31274,0.156
F5GXT2,0.156
P54851,0.156
Q9NRC1,0.156
Q5TCM9,0.156
Q9Y6X2,0.156
Q9C0J9,0.156
Q8NFU4,0.156
Q8IYR6,0.156
P20853,0.155
P60368,0.155
Q9BPZ2,0.155
P04554,0.155
Q04912,0.155
O15516,0.155
Q9Y616,0.155
Q6PCB6,0.155
Q8WWV6,0.155
Q8TEP8,0.155
A8MV23,0.155
Q9Y5X5,0.155
Q9H668,0.154
P43234,0.154
Q5T8A5,0.154
Q9UJV3,0.154
Q96ST8,0.154
Q8N8R5,0.154
Q96PV4,0.154
Q02833,0.154
Q6ZMI3,0.154
P43357,0.154
P43628,0.154
O75094,0.154
P60370,0.154
P55345,0.154
Q9Y366,0.154
Q9BZD7,0.154
Q9HB63,0.153
Q8NFY4,0.153
Q9NZ71,0.153
Q8N2G6,0.153
Q96RR1,0.153
Q9UK85,0.153
Q9UJU5,0.153
Q96C10,0.153
P09131,0.153
Q86X24,0.153
Q8IXF0,0.153
Q7Z2Z1,0.153
Q96EX3,0.153
Q14542,0.153
B2RTY4,0.153
Q8WTU0,0.153
Q68DU8,0.152
Q13686,0.152
Q9H9L7,0.152
Q9UMX3,0.152
O43822,0.152
P48029,0.152
Q7RTU3,0.152
Q9NQU5,0.152
Q9NQ31,0.152
Q96PL1,0.152
Q9P1Q0,0.152
A4D1S5,0.152
Q96MX0,0.152
Q9UKR3,0.152
Q8WVL7,0.152
Q70EL4,0.152
P09912,0.152
P31785,0.151
O14977,0.151
Q7Z7L7,0.151
Q96EF6,0.151
Q9UJ99,0.151
Q96G04,0.151
A8MZ36,0.151
Q86UN6,0.151
Q86TW2,0.151
P16234,0.151
Q8IYK8,0.151
Q13075,0.151
Q06416,0.151
Q6ZV73,0.151
Q9HBZ2,0.151
Q7Z6A9,0.151
Q8TF46,0.151
O43609,0.151
Q69YI7,0.151
Q9NZN9,0.151
Q17RM4,0.15
P57060,0.15
Q9H4F1,0.15
Q8TD26,0.15
Q6IC98,0.15
Q9UHC6,0.15
Q9BZF2,0.15
O75084,0.15
Q9Y336,0.15
A0A1B0GVI7,0.15
Q96DT6,0.15
O43280,0.15
O00167,0.15
Q9H313,0.15
Q9P209,0.149
O75309,0.149
Q6NUJ5,0.149
Q13495,0.149
W4VSR2,0.149
Q9H3U5,0.149
Q9NP85,0.149
P32242,0.149
P37023,0.149
Q6NVV7,0.149
Q9P2N2,0.149
Q14088,0.149
Q9NX57,0.149
Q8N693,0.148
Q5T7M9,0.148
P35453,0.148
Q8WY54,0.148
Q9BQ16,0.148
P23760,0.148
Q8N8E2,0.148
Q96RD6,0.148
Q9HBA0,0.148
Q6ZTW0,0.148
Q96C00,0.148
P41594,0.148
P78382,0.148
Q8TF44,0.148
Q6UWU4,0.148
P01589,0.148
Q9Y614,0.147
J3KNS1,0.147
Q7L4S7,0.147
Q14332,0.147
Q96JN8,0.147
Q9BYV2,0.147
Q9NQR1,0.147
Q9NYQ6,0.147
O43474,0.147
Q86T90,0.147
Q8N1W1,0.147
Q8WWN8,0.147
P21439,0.147
Q8NAX2,0.147
Q9H992,0.147
Q8WXS8,0.147
E9PGQ0,0.147
Q96NA2,0.147
Q96DC7,0.147
Q5SQH8,0.147
Q5GJ75,0.146
Q9BZE2,0.146
Q8TC44,0.146
Q9H9K5,0.146
Q86XK2,0.146
Q8N2H3,0.146
Q969S0,0.146
P29320,0.146
Q5VTJ3,0.146
Q96Q42,0.146
Q6ZSI9,0.146
Q9H1E1,0.146
Q9Y2G0,0.146
Q92664,0.146
A0A1X7SBT5,0.146
Q96AE7,0.145
Q12815,0.145
Q9BQY6,0.145
P98177,0.145
Q01851,0.145
P0DPD8,0.145
Q8N7B6,0.145
Q8NFZ0,0.145
Q13114,0.145
Q9NWB7,0.145
Q8IW92,0.145
Q86VE0,0.145
Q6UX68,0.145
A8MPS7,0.145
Q86XT4,0.145
Q8NGL9,0.145
O75386,0.145
Q9ULX7,0.145
Q9H8Y1,0.145
Q8N2U9,0.145
Q96FE5,0.145
Q9BY66,0.145
Q5JRV8,0.145
O14544,0.145
Q8IXV7,0.144
A0A2R8YF50,0.144
Q8NBJ9,0.144
Q96AH0,0.144
J3QRE1,0.144
Q8IY34,0.144
Q86SQ6,0.144
Q9H8M9,0.144
Q8IVU3,0.144
O95407,0.144
Q96JZ2,0.144
P14616,0.144
Q16587,0.144
Q6ZRI6,0.144
Q9UPQ8,0.144
Q4ZG55,0.144
Q9Y5A6,0.144
P06126,0.144
Q9NSD5,0.144
Q7Z6V5,0.143
A0A2U3TZT0,0.143
B7WPH3,0.143
Q5TA76,0.143
Q5XXA6,0.143
Q9P2B7,0.143
Q5VXD3,0.143
Q8WWB3,0.143
Q96H35,0.143
P49715,0.143
Q9BSM1,0.143
O95390,0.143
O15488,0.143
P21506,0.143
Q5VY80,0.142
Q5TD97,0.142
Q86UB9,0.142
Q8IUC8,0.142
Q9UPM8,0.142
Q9HBH9,0.142
Q96EU7,0.142
Q8NEX9,0.142
Q9BV10,0.142
A4D2H0,0.142
Q86UF2,0.142
Q9BZW8,0.141
Q9Y219,0.141
Q9BZC7,0.141
O43542,0.141
Q6IE81,0.141
Q9UI43,0.141
P35869,0.141
Q70EL2,0.141
O75140,0.141
A0AAR1ZLH9,0.141
Q9BV94,0.14
P0C7V8,0.14
Q9HBG4,0.14
Q8TAC1,0.14
Q8NCC5,0.14
Q8WV93,0.14
Q9BSG0,0.14
Q5H9F3,0.14
Q6UXH9,0.14
Q9UBN4,0.14
P08910,0.14
Q9BSN7,0.14
Q8N6Q8,0.14
Q9H2G4,0.14
O43915,0.14
Q5JS13,0.14
Q02763,0.14
Q9NUX5,0.14
Q5MJ08,0.14
P10092,0.14
Q6AI39,0.14
Q8IYT2,0.139
Q96M83,0.139
O95704,0.139
Q9P0M2,0.139
Q96C03,0.139
Q9H9Y4,0.139
Q96HI0,0.139
Q9ULK2,0.139
O75610,0.139
Q96QI5,0.139
Q32NB8,0.139
Q9BXL6,0.139
J3KNX4,0.139
Q8N0Y2,0.139
A0A0J9YYD9,0.139
Q8TC56,0.139
Q8N531,0.139
P08048,0.138
Q96S21,0.138
Q9C093,0.138
Q9Y5Q3,0.138
Q9P2K2,0.138
Q16206,0.138
Q86SJ2,0.138
O60759,0.138
A6NKF2,0.138
Q9NX09,0.138
O43900,0.138
O60663,0.138
Q8NHX4,0.138
Q16828,0.138
Q9BZ71,0.138
Q9HBG7,0.137
O43167,0.137
Q6ZN57,0.137
Q86UW2,0.137
P51164,0.137
A0AAG2SYH1,0.137
Q9Y5N1,0.137
Q9H4W6,0.137
Q9H6Z9,0.137
A6NCS4,0.137
Q8NDV7,0.137
O00311,0.137
Q9BWK5,0.137
Q07973,0.137
Q10587,0.137
Q13349,0.137
Q9NYP3,0.137
Q96RY5,0.136
Q32MK0,0.136
P10075,0.136
Q8NDV3,0.136
P29017,0.136
Q96BT7,0.136
Q9BTP7,0.136
Q63HK3,0.136
Q3LI60,0.136
Q8TDC0,0.136
O75771,0.136
Q8N143,0.136
Q9ULL1,0.136
Q9P2S5,0.135
Q03936,0.135
K7ERJ3,0.135
Q9NWH2,0.135
Q99684,0.135
Q8NCM8,0.135
Q9HD67,0.135
Q9H1C3,0.135
O00258,0.135
P10914,0.135
Q8TB92,0.135
Q5SXM2,0.135
P45452,0.135
Q99626,0.135
Q96JN0,0.135
Q96KC2,0.135
A2RU30,0.135
Q9UHV7,0.135
A6NEQ2,0.135
Q13118,0.135
Q6UWH4,0.135
Q15329,0.135
P36508,0.135
Q9H5V7,0.134
Q86XN7,0.134
Q6ZNE5,0.134
Q8IZF3,0.134
Q6Q4G3,0.134
Q6PK81,0.134
Q9Y2I2,0.134
P43694,0.134
Q96E22,0.134
A8MYZ6,0.134
Q9Y5Z9,0.134
Q8TER0,0.134
Q99581,0.134
Q9UKT8,0.134
Q96L08,0.134
Q9Y651,0.134
A0A096LP39,0.134
Q86UT8,0.134
Q8IVJ1,0.134
Q8N5V2,0.134
Q96I45,0.133
Q2Y0W8,0.133
O94818,0.133
Q9UQC9,0.133
P0DJ07,0.133
Q8IUQ4,0.133
Q9UHC3,0.133
P21854,0.133
O00327,0.133
Q9UH73,0.133
P28335,0.133
O00744,0.133
Q9P2E5,0.133
Q9H2S5,0.133
Q96LT4,0.133
Q9NPG8,0.133
O15232,0.133
Q8N697,0.133
Q9H6L2,0.133
Q9NUA8,0.133
Q96H22,0.133
P01189,0.132
Q8IUH5,0.132
Q9NRM7,0.132
Q8N3H0,0.132
O60239,0.132
Q96F46,0.132
Q9P286,0.132
Q9BWC9,0.132
P20396,0.132
Q8N4Y2,0.132
Q6DCA0,0.132
Q8NBQ7,0.132
A4FU28,0.132
Q9BYV1,0.132
O43298,0.132
Q8IU80,0.132
P78367,0.132
Q9Y274,0.132
A0A087WXB8,0.132
P58505,0.132
Q9Y3B1,0.132
Q9Y6P5,0.132
A6NGN9,0.131
P81277,0.131
Q8IYU2,0.131
Q92545,0.131
Q8TDW4,0.131
O60481,0.131
Q96MM7,0.131
Q9Y5P3,0.131
P50222,0.131
Q96H72,0.131
