primary_id,term_id,term_name,source,category,symbol,organism
P46412,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gpx3,Mus musculus (Mouse)
P11352,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gpx1,Mus musculus (Mouse)
Q8VCU2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gpld1,Mus musculus (Mouse)
P06745,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gpi,Mus musculus (Mouse)
A2AQR0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gpd2,Mus musculus (Mouse)
P13707,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gpd1,Mus musculus (Mouse)
P05202,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Got2,Mus musculus (Mouse)
P05201,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Got1,Mus musculus (Mouse)
P62880,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gnb2,Mus musculus (Mouse)
P62874,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gnb1,Mus musculus (Mouse)
P08752,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gnai2,Mus musculus (Mouse)
A0A1C7CYU8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gm45753,Mus musculus (Mouse)
Q60648,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gm2a,Mus musculus (Mouse)
P15105,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Glul,Mus musculus (Mouse)
P26443,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Glud1,Mus musculus (Mouse)
D3Z7P3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gls,Mus musculus (Mouse)
Q80Y14,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Glrx5,Mus musculus (Mouse)
Q9CPV4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Glod4,Mus musculus (Mouse)
A0A494B970,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Glo1,Mus musculus (Mouse)
Q61598,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gdi2,Mus musculus (Mouse)
P50396,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gdi1,Mus musculus (Mouse)
P21614,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gc,Mus musculus (Mouse)
Q9D172,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gatd3,Mus musculus (Mouse)
Q9CZD3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gars1,Mus musculus (Mouse)
P16858,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Gapdh,Mus musculus (Mouse)
P97855,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,G3bp1,Mus musculus (Mouse)
Q8CFQ9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fus,Mus musculus (Mouse)
Q9CPX4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ftl1,Mus musculus (Mouse)
P09528,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fth1,Mus musculus (Mouse)
Q61553,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fscn1,Mus musculus (Mouse)
P11276,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fn1,Mus musculus (Mouse)
Q80X90,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Flnb,Mus musculus (Mouse)
B7FAU9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Flna,Mus musculus (Mouse)
Q8BTM8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Flna,Mus musculus (Mouse)
P30416,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fkbp4,Mus musculus (Mouse)
P45878,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fkbp2,Mus musculus (Mouse)
P97447,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fhl1,Mus musculus (Mouse)
P97807,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fh,Mus musculus (Mouse)
Q8VCM7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fgg,Mus musculus (Mouse)
Q8K0E8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fgb,Mus musculus (Mouse)
E9PV24,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fga,Mus musculus (Mouse)
Q9QXC1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fetub,Mus musculus (Mouse)
Q920E5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fdps,Mus musculus (Mouse)
O70165,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fcn1,Mus musculus (Mouse)
Q61554,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fbn1,Mus musculus (Mouse)
Q08879,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fbln1,Mus musculus (Mouse)
P19096,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fasn,Mus musculus (Mouse)
Q8C0C7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Farsa,Mus musculus (Mouse)
P35505,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fah,Mus musculus (Mouse)
Q05816,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fabp5,Mus musculus (Mouse)
P04117,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fabp4,Mus musculus (Mouse)
P11404,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Fabp3,Mus musculus (Mouse)
O88783,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,F5,Mus musculus (Mouse)
P19221,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,F2,Mus musculus (Mouse)
Q07968,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,F13b,Mus musculus (Mouse)
Q8BH61,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,F13a1,Mus musculus (Mouse)
Q80YC5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,F12,Mus musculus (Mouse)
O88947,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,F10,Mus musculus (Mouse)
P26040,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ezr,Mus musculus (Mouse)
Q9DCW4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Etfb,Mus musculus (Mouse)
Q99LC5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Etfa,Mus musculus (Mouse)
Q3U7R1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Esyt1,Mus musculus (Mouse)
Q9R0P3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Esd,Mus musculus (Mouse)
Q9D1Q6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Erp44,Mus musculus (Mouse)
P84089,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Erh,Mus musculus (Mouse)
Q8CGC7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eprs1,Mus musculus (Mouse)
P34914,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ephx2,Mus musculus (Mouse)
P21550,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eno3,Mus musculus (Mouse)
P17182,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eno1,Mus musculus (Mouse)
Q05D44,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif5b,Mus musculus (Mouse)
P63242,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif5a,Mus musculus (Mouse)
Q9WUK2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif4h,Mus musculus (Mouse)
Q6NZJ6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif4g1,Mus musculus (Mouse)
Q91VC3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif4a3,Mus musculus (Mouse)
Q8BTU6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif4a2,Mus musculus (Mouse)
K3W4Q6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif4a1,Mus musculus (Mouse)
Q91WK2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif3h,Mus musculus (Mouse)
Q9Z1D1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif3g,Mus musculus (Mouse)
Q9DCH4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif3f,Mus musculus (Mouse)
P60229,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif3e,Mus musculus (Mouse)
Q8R1B4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif3c,Mus musculus (Mouse)
Q8JZQ9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif3b,Mus musculus (Mouse)
P23116,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif3a,Mus musculus (Mouse)
Q9Z0N1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif2s3x,Mus musculus (Mouse)
Q6ZWX6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eif2s1,Mus musculus (Mouse)
Q9DBM2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ehhadh,Mus musculus (Mouse)
Q01279,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Egfr,Mus musculus (Mouse)
O08810,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eftud2,Mus musculus (Mouse)
P58252,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eef2,Mus musculus (Mouse)
Q9D8N0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eef1g,Mus musculus (Mouse)
A0A0R4J1L2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eef1d,Mus musculus (Mouse)
P62631,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eef1a2,Mus musculus (Mouse)
P10126,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eef1a1,Mus musculus (Mouse)
F8WI14,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ecm1,Mus musculus (Mouse)
A0A452J8A5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Eci1,Mus musculus (Mouse)
Q8BH95,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Echs1,Mus musculus (Mouse)
O35459,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ech1,Mus musculus (Mouse)
Q8R1Q8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dync1li1,Mus musculus (Mouse)
Q9JHU4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dync1h1,Mus musculus (Mouse)
Q9R0P5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dstn,Mus musculus (Mouse)
O08553,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dpysl2,Mus musculus (Mouse)
Q99KV1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dnajb11,Mus musculus (Mouse)
Q9QYJ0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dnaja2,Mus musculus (Mouse)
P63037,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dnaja1,Mus musculus (Mouse)
Q9D2G2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dlst,Mus musculus (Mouse)
O08749,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dld,Mus musculus (Mouse)
Q8BMF4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dlat,Mus musculus (Mouse)
E9QNN1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dhx9,Mus musculus (Mouse)
Q99L04,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dhrs1,Mus musculus (Mouse)
P31001,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Des,Mus musculus (Mouse)
Q9CQ62,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Decr1,Mus musculus (Mouse)
Q8BTS0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddx5,Mus musculus (Mouse)
Q62167,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddx3x,Mus musculus (Mouse)
Q9Z1N5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddx39b,Mus musculus (Mouse)
Q9JIK5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddx21,Mus musculus (Mouse)
Q3U741,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddx17,Mus musculus (Mouse)
Q91VR5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddx1,Mus musculus (Mouse)
O35215,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddt,Mus musculus (Mouse)
O54734,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddost,Mus musculus (Mouse)
Q3U1J4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ddb1,Mus musculus (Mouse)
Q99KJ8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dctn2,Mus musculus (Mouse)
P53395,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dbt,Mus musculus (Mouse)
P31786,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dbi,Mus musculus (Mouse)
Q922B2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Dars1,Mus musculus (Mouse)
Q05421,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cyp2e1,Mus musculus (Mouse)
P62897,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cycs,Mus musculus (Mouse)
Q9D0M3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cyc1,Mus musculus (Mouse)
Q9DCN2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cyb5r3,Mus musculus (Mouse)
Q9CQX2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cyb5b,Mus musculus (Mouse)
G5E850,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cyb5a,Mus musculus (Mouse)
Q60598,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cttn,Mus musculus (Mouse)
Q9WUU7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ctsz,Mus musculus (Mouse)
F8WIR1,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ctsd,Mus musculus (Mouse)
P10605,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ctsb,Mus musculus (Mouse)
Q02248,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ctnnb1,Mus musculus (Mouse)
P26231,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ctnna1,Mus musculus (Mouse)
P21460,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cst3,Mus musculus (Mouse)
P97315,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Csrp1,Mus musculus (Mouse)
Q80X68,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Csl,Mus musculus (Mouse)
P09581,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Csf1r,Mus musculus (Mouse)
Q9ERK4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cse1l,Mus musculus (Mouse)
Q9DBE0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Csad,Mus musculus (Mouse)
Q9CZU6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cs,Mus musculus (Mouse)
Q9DCT8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Crip2,Mus musculus (Mouse)
P52825,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cpt2,Mus musculus (Mouse)
Q6NVF9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cpsf6,Mus musculus (Mouse)
Q8C196,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cps1,Mus musculus (Mouse)
Q9WVJ3,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cpq,Mus musculus (Mouse)
Q9DBB9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cpn2,Mus musculus (Mouse)
Q9JJN5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cpn1,Mus musculus (Mouse)
Q9JHH6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cpb2,Mus musculus (Mouse)
E9PZD8,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cp,Mus musculus (Mouse)
Q61147,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cp,Mus musculus (Mouse)
P56391,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cox6b1,Mus musculus (Mouse)
P43024,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cox6a1,Mus musculus (Mouse)
Q9DCW5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cox6a1,Mus musculus (Mouse)
Q9D881,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cox5b-ps,Mus musculus (Mouse)
P12787,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cox5a,Mus musculus (Mouse)
P19783,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cox4i1,Mus musculus (Mouse)
Q9WUM4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Coro1c,Mus musculus (Mouse)
O89053,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Coro1a,Mus musculus (Mouse)
Q8K1Z0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Coq9,Mus musculus (Mouse)
P61924,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Copz1,Mus musculus (Mouse)
O89079,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cope,Mus musculus (Mouse)
O55029,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Copb2,Mus musculus (Mouse)
Q9JIF7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Copb1,Mus musculus (Mouse)
F8WHL2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Copa,Mus musculus (Mouse)
O88587,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Comt,Mus musculus (Mouse)
Q01149,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Col1a2,Mus musculus (Mouse)
P11087,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Col1a1,Mus musculus (Mouse)
Q9QXT0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cnpy2,Mus musculus (Mouse)
Q9D1A2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cndp2,Mus musculus (Mouse)
Q06890,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Clu,Mus musculus (Mouse)
Q5SXR6,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cltc,Mus musculus (Mouse)
Q9Z1Q5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Clic1,Mus musculus (Mouse)
Q6P8J7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ckmt2,Mus musculus (Mouse)
P30275,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ckmt1,Mus musculus (Mouse)
A0A0J9YKD4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ckm,Mus musculus (Mouse)
Q04447,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ckb,Mus musculus (Mouse)
Q8BMK4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ckap4,Mus musculus (Mouse)
Q91WS0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cisd1,Mus musculus (Mouse)
Q9CRB9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Chchd3,Mus musculus (Mouse)
P11680,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cfp,Mus musculus (Mouse)
P45591,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cfl2,Mus musculus (Mouse)
Q61129,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cfi,Mus musculus (Mouse)
E9Q8B5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cfhr4,Mus musculus (Mouse)
P06909,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cfh,Mus musculus (Mouse)
P03953,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cfd,Mus musculus (Mouse)
B8JJM5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cfb,Mus musculus (Mouse)
Q91WU0,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ces1f,Mus musculus (Mouse)
Q8VCT4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ces1d,Mus musculus (Mouse)
P23953,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ces1c,Mus musculus (Mouse)
D3Z5G7,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ces1b,Mus musculus (Mouse)
P60766,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cdc42,Mus musculus (Mouse)
Q61081,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cdc37,Mus musculus (Mouse)
P42932,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cct8,Mus musculus (Mouse)
P80313,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cct7,Mus musculus (Mouse)
P80316,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cct5,Mus musculus (Mouse)
G5E839,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cct4,Mus musculus (Mouse)
P80318,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cct3,Mus musculus (Mouse)
P80314,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cct2,Mus musculus (Mouse)
P08074,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cbr2,Mus musculus (Mouse)
P48758,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cbr1,Mus musculus (Mouse)
Q63918,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cavin2,Mus musculus (Mouse)
O54724,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cavin1,Mus musculus (Mouse)
P24270,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cat,Mus musculus (Mouse)
Q8CE80,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cast,Mus musculus (Mouse)
O09165,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Casq1,Mus musculus (Mouse)
P47754,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Capza2,Mus musculus (Mouse)
Q60865,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Caprin1,Mus musculus (Mouse)
Q99LB4,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Capg,Mus musculus (Mouse)
P40124,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cap1,Mus musculus (Mouse)
P35564,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Canx,Mus musculus (Mouse)
Q6ZQ38,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Cand1,Mus musculus (Mouse)
F8WIS9,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Camk2a,Mus musculus (Mouse)
O35887,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Calu,Mus musculus (Mouse)
P14211,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Calr,Mus musculus (Mouse)
P0DP28,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Calm3,Mus musculus (Mouse)
P0DP27,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Calm2,Mus musculus (Mouse)
P0DP26,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Calm1,Mus musculus (Mouse)
P16015,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ca3,Mus musculus (Mouse)
P00920,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,Ca2,Mus musculus (Mouse)
A0A0R4J032,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,C9,Mus musculus (Mouse)
P06683,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,C9,Mus musculus (Mouse)
Q9DAC2,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,C8g,Mus musculus (Mouse)
Q8BH35,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,C8b,Mus musculus (Mouse)
A2A997,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,C8a,Mus musculus (Mouse)
D3YXF5,CONTAM:top_1000_mus,top 1000 Mus,contaminants,abundant_proteome,C7,Mus musculus (Mouse)
